"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",497,28.59048,1,"B5",NA,3.676426211,0.407337322,0.039250427,-0.1822083,0.0641373,-0.9811651,3.6773242,0.3839911,7.9273295,-46.6345811,0.1578779,0.0632341,-0.9811704,3.6407754,0.4573573,7.9503476,-45.3722882
"2",498,28.61316,1,"B5",NA,3.566926211,0.409937322,0.025950427,-0.1820393,0.0622313,-0.9813192,3.5678992,0.3728312,3.73092139884052,-60.4227134,0.1577318,0.0613386,-0.9813142,3.531498,0.4477217,2.93782421174232,-64.1215574
"3",499,28.63534,1,"B5",NA,3.489826211,0.476137322,-0.070849573,-0.1813525,0.0608949,-0.9815302,3.4911857,0.3318643,2.86680292127197,-48.4437650899901,0.1574667,0.0598977,-0.9814458,3.4484403,0.4314307,2.08888403438067,-36.2767224714436
"4",500,28.65727,1,"B5",NA,3.441326211,0.540837322,-0.153549573,-0.1808802,0.0600561,-0.981669,3.4430329,0.3037559,1.59643802342761,-47.496103157883,0.1573794,0.0589654,-0.9815162,3.3947018,0.4258218,1.33715840650998,-28.670465084866
"5",501,28.67961,1,"B5",NA,3.425926211,0.560037322,-0.180049573,-0.180707,0.0597911,-0.9817171,3.4278242,0.2934816,0.768427584303386,-25.178974520273,0.1573252,0.0586692,-0.9815427,3.3776285,0.4224958,0.821941804294299,-22.6747206418847
"6",502,28.70154,1,"B5",NA,3.424826211,0.546037322,-0.179349573,-0.1805172,0.0597697,-0.9817533,3.4265955,0.2823898,0.476891948504644,17.8522460894076,0.1570955,0.0586511,-0.9815805,3.3765879,0.4090782,0.33318952769278,15.3459984231872
"7",503,28.7239,1,"B5",NA,3.456026211,0.568837322,-0.205649573,-0.1803908,0.0603158,-0.9817432,3.4579405,0.2753554,1.57249641443729,30.3278115264409,0.1571051,0.0591556,-0.9815487,3.4056639,0.4099115,1.51779823175173,31.3588651297849
"8",504,28.74604,1,"B5",NA,3.515126211,0.551237322,-0.217549573,-0.1799212,0.0613442,-0.9817656,3.5169748,0.2486115,1.83058709327578,19.6640450188827,0.1566303,0.0601565,-0.9815638,3.4633554,0.3827541,1.73341543855969,25.4062994781075
"9",505,28.76821,1,"B5",NA,3.568626211,0.551637322,-0.229449573,-0.1797137,0.0622743,-0.9817451,3.5703673,0.2371063,2.44405045420754,54.5442123797017,0.1564641,0.0610612,-0.9815344,3.5155067,0.3735551,2.64402138637412,45.5077752438479
"10",506,28.77935,1,"B5",NA,3.605826211,0.527037322,-0.227749573,-0.1793791,0.0629214,-0.981765,3.6075172,0.2180081,3.35104192728223,19.6371441780622,0.1560666,0.0617021,-0.9815576,3.5524512,0.3507161,3.20037258639153,-4.82902322636848
"11",507,28.79107,1,"B5",NA,3.638526211,0.526137322,-0.251549573,-0.1789534,0.0634894,-0.9818061,3.6401262,0.1935407,2.8571229365077,-21.3561224697558,0.1557062,0.0622355,-0.9815812,3.5832042,0.3299828,2.50186286148038,-51.8891885624378
"12",508,28.81302,1,"B5",NA,3.697526211,0.527337322,-0.287349573,-0.178347,0.0645175,-0.9818495,3.6991525,0.1588392,2.84463368632266,9.20205549214678,0.1552076,0.0632067,-0.9815981,3.6391923,0.301438,1.53214322265071,-28.9344137842672
"13",509,28.83503,1,"B5",NA,3.752726211,0.655037322,-0.435249573,-0.1776502,0.0654943,-0.9819111,3.7552405,0.1188435,3.26223155845243,-10.2298570916884,0.1552534,0.0639828,-0.9815406,3.6839405,0.3045693,1.23082068097165,-14.9542169023099
"14",510,28.8571,1,"B5",NA,3.780126211,0.834437322,-0.639849573,-0.1767364,0.0659965,-0.9820424,3.7840739,0.0658675,2.391949408456,-55.505748994916,0.1553643,0.0642204,-0.9815075,3.6976386,0.3111797,0.872885503962199,-7.4180832622185
"15",511,28.8795,1,"B5",NA,3.772326211,0.872237322,-0.704249573,-0.176181,0.0658671,-0.9821508,3.7766452,0.0333808,0.788586831278001,-45.8592154804904,0.1550797,0.064014,-0.981566,3.6857396,0.2944438,0.903842549393064,-7.25507149405596
"16",512,28.90142,1,"B5",NA,3.758526211,0.828437322,-0.668649573,-0.1761602,0.0656195,-0.9821712,3.7624254,0.0319945,0.347123632280241,20.8886009735072,0.1548451,0.0638167,-0.9816159,3.6743669,0.2806342,0.555486534921996,-2.6029602989949
"17",513,28.92365,1,"B5",NA,3.736326211,0.814437322,-0.657349573,-0.1761532,0.0652321,-0.9821982,3.7401846,0.0313271,1.72353735134865,15.7702629854924,0.1547693,0.0634479,-0.9816517,3.6531021,0.2759997,0.793041502222596,4.30096925236336
"18",514,28.94623,1,"B5",NA,3.751026211,0.918137322,-0.768649573,-0.1757455,0.0655037,-0.9822532,3.7557792,-0.0077291,1.03763777745545,20.26790841559,0.1549341,0.063576,-0.9816175,3.660488,0.2856921,0.745978124687289,16.9929239640298
"19",515,28.96771,1,"B5",NA,3.765626211,0.857537322,-0.714249573,-0.1757981,0.0657477,-0.9822274,3.7697858,-0.0109614,2.56083263438095,2.70225533347762,0.1546832,0.0638877,-0.9816368,3.678455,0.2712282,1.52076479139098,30.1592749407698
"20",516,28.97904,1,"B5",NA,3.771326211,0.761037322,-0.618849573,-0.1760328,0.0658328,-0.9821797,3.7746716,0.0247095,1.8186300917754,-57.8035390288453,0.1544111,0.0640928,-0.9816663,3.6902854,0.2554638,1.7954992439626,1.65758918070021
"21",517,29.00101,1,"B5",NA,3.783626211,0.639137322,-0.508849573,-0.1761529,0.0660297,-0.982145,3.7859794,0.031848,0.71794734069107,27.3429583985227,0.1539149,0.0644292,-0.9817222,3.7096769,0.2267022,1.33559620832622,-12.0705065032237
"22",518,29.01248,1,"B5",NA,3.791826211,0.627837322,-0.506049573,-0.1760362,0.0661724,-0.9821563,3.7941761,0.0251388,1.91983436734252,42.2049378351346,0.1537616,0.0645732,-0.9817367,3.7179841,0.217843,1.29880292290419,13.5919732853666
"23",519,29.03457,1,"B5",NA,3.785326211,0.678537322,-0.594349573,-0.1752566,0.0660651,-0.982303,3.7880112,-0.0204119,1.46974194559519,-14.0747489081616,0.1533519,0.0643611,-0.9818147,3.7057539,0.1938073,1.97015625687769,31.2387828782976
"24",520,29.05699,1,"B5",NA,3.778126211,0.568337322,-0.514949573,-0.1750248,0.0659256,-0.9823536,3.7800054,-0.0340241,1.29544650584682,21.6167669578108,0.1526134,0.0643277,-0.981932,3.7038269,0.1506946,2.68952067599404,-3.07368079757946
"25",521,29.07928,1,"B5",NA,3.787526211,0.465437322,-0.457749573,-0.1745132,0.0660777,-0.9824344,3.7887342,-0.0637584,2.43240678289173,38.2905136032614,0.1516781,0.0645547,-0.982062,3.7169156,0.0962521,1.83730272546236,-31.5776270015977
"26",522,29.10191,1,"B5",NA,3.804826211,0.564237322,-0.596749573,-0.1735562,0.0663908,-0.9825828,3.8067175,-0.1193575,3.01113255421354,-5.89582832411978,0.1513578,0.0646935,-0.9821023,3.724917,0.0776492,1.27331656472001,2.74560942399894
"27",523,29.12374,1,"B5",NA,3.813926211,0.632037322,-0.707149573,-0.1726435,0.066558,-0.9827322,3.8163149,-0.1724589,2.19545362869177,-41.1541860665213,0.1509205,0.0647257,-0.9821675,3.7267772,0.0521522,1.93723838693127,11.9066836397479
"28",524,29.14598,1,"B5",NA,3.835326211,0.504337322,-0.629449573,-0.1721218,0.066915,-0.9827996,3.8368195,-0.2026372,1.19591402629637,0.865001503943734,0.1498567,0.0651807,-0.9823002,3.7530081,0.0096385,1.7904564097221,-21.789053112268
"29",525,29.16814,1,"B5",NA,3.842226211,0.465937322,-0.608849573,-0.1719185,0.0670315,-0.9828272,3.8435086,-0.2144098,2.23019502915087,24.5891889666958,0.1494967,0.0653224,-0.9823457,3.7611836,0.0305533,0.971019560271793,-28.8885224250964
"30",526,29.19034,1,"B5",NA,3.846126211,0.593937322,-0.777449573,-0.1708809,0.0671135,-0.9830025,3.8482149,-0.2748363,2.28580708319949,-31.5723806588725,0.1492479,0.065201,-0.9823916,3.7541793,0.0451316,0.509285141934975,-14.0205473979221
"31",527,29.21213,1,"B5",NA,3.842126211,0.662337322,-0.863549573,-0.1703948,0.0670532,-0.9830911,3.8447514,-0.3032092,0.855297749503905,-38.9914793431396,0.1491729,0.0650373,-0.9824138,3.744741,0.0496003,0.351476577124532,1.73263499064743
"32",528,29.23451,1,"B5",NA,3.825526211,0.668837322,-0.875249573,-0.1702898,0.0667646,-0.9831289,3.8281818,-0.3095206,0.579281854991057,-0.166277264274688,0.1491151,0.0647391,-0.9824423,3.7275455,0.0531405,0.591110809918956,12.3159684941899
"33",529,29.25717,1,"B5",NA,3.797826211,0.709537322,-0.915549573,-0.1701945,0.0662879,-0.9831776,3.8008054,-0.3153898,0.851215345855816,13.333843663038,0.1492295,0.0642187,-0.9824591,3.6975419,0.0467671,0.906638164492007,12.2739977577868
"34",530,29.27888,1,"B5",NA,3.753626211,0.756637322,-0.962449573,-0.1700801,0.0655232,-0.9832487,3.7569,-0.3225564,1.16963791243248,21.1677972662157,0.1493583,0.0634075,-0.9824922,3.650772,0.0397108,1.13727599145193,24.7589466865197
"35",531,29.2901,1,"B5",NA,3.723026211,0.753337322,-0.957349573,-0.1701256,0.0649914,-0.983276,3.7263628,-0.3202544,1.48007851123049,18.8073683869149,0.1493763,0.0628868,-0.9825229,3.6207531,0.0389502,1.57367023651191,24.5582237169574
"36",532,29.31192,1,"B5",NA,3.686126211,0.739437322,-0.949149573,-0.1700716,0.0643465,-0.9833278,3.6893374,-0.3238148,1.69710534163068,20.342554305373,0.1492576,0.0622612,-0.9825808,3.5846841,0.0462173,1.79671710639958,30.6280794404329
"37",533,29.33431,1,"B5",NA,3.637226211,0.714037322,-0.954349573,-0.1696218,0.063491,-0.9834612,3.640219,-0.3505636,2.38534873952696,18.2790649956664,0.1487477,0.0614145,-0.9827114,3.5358741,0.0764122,2.93936901992975,21.2140433840703
"38",534,29.35639,1,"B5",NA,3.616626211,0.638337322,-0.925849573,-0.1690167,0.063123,-0.983589,3.6190919,-0.3860475,2.51383790290437,4.58209018259853,0.1478628,0.0610914,-0.9828651,3.5172503,0.1281742,2.74934981128843,-17.147441366829
"39",535,29.37869,1,"B5",NA,3.582326211,0.620537322,-0.960549573,-0.1681683,0.0625222,-0.9837728,3.5845979,-0.4358338,2.58842972544156,-0.669349972986018,0.1470549,0.0604635,-0.9830251,3.4810514,0.1755945,2.17648644230169,-17.9596861565833
"40",536,29.40104,1,"B5",NA,3.580226211,0.642837322,-1.018249573,-0.1675009,0.0624893,-0.9838887,3.5827111,-0.4747238,2.48375071287302,-17.9019394935735,0.1466009,0.0603644,-0.983099,3.4753405,0.2021092,1.94783628710489,-10.1901849920354
"41",537,29.41246,1,"B5",NA,3.600726211,0.643937322,-1.045349573,-0.1670498,0.0628469,-0.9839426,3.6032417,-0.5007695,2.12835740918128,-35.4031649231297,0.1462264,0.0606876,-0.9831349,3.493973,0.2237678,1.83192399532516,-18.5957625105443
"42",538,29.4344,1,"B5",NA,3.640026211,0.641837322,-1.064549573,-0.1666822,0.0635297,-0.9839612,3.6424368,-0.5217543,1.25764491090039,-19.4041861466393,0.1459111,0.0613429,-0.983141,3.531748,0.241796,1.2386315757361,-7.2356545923314
"43",539,29.45658,1,"B5",NA,3.695626211,0.632037322,-1.064049573,-0.1665402,0.0644966,-0.9839222,3.6979521,-0.5294219,1.27711236985614,-1.20962601825802,0.1457491,0.0622999,-0.9831049,3.5869162,0.2507277,1.51744033849815,-5.65858879406828
"44",540,29.4786,1,"B5",NA,3.723326211,0.657937322,-1.085449573,-0.1665423,0.0649831,-0.9838899,3.7258877,-0.5289934,1.20451341358258,1.89513159892622,0.1458826,0.0627534,-0.9830563,3.6130584,0.2427058,0.991438569701642,-10.319096785942
"45",541,29.50109,1,"B5",NA,3.738326211,0.645237322,-1.056649573,-0.1668508,0.065242,-0.9838205,3.7407494,-0.5108605,1.36390495817896,2.5660431999433,0.1460821,0.0630424,-0.9830081,3.62972,0.2309212,1.06451446912342,-7.09081248429451
"46",542,29.52351,1,"B5",NA,3.751226211,0.633537322,-1.020049573,-0.1673071,0.0654664,-0.9837281,3.753634,-0.4841422,1.3200708959647,7.74672884546612,0.1464119,0.0633037,-0.9829423,3.6447896,0.2115547,0.673713986236667,6.04416265344314
"47",543,29.54563,1,"B5",NA,3.792126211,0.557337322,-0.935049573,-0.167653,0.0661681,-0.9836222,3.7939273,-0.4635413,1.70603370266522,22.156894370485,0.1463365,0.0640994,-0.9829019,3.6906638,0.2155107,1.32667895886055,27.9466628117754
"48",544,29.55695,1,"B5",NA,3.825226211,0.508237322,-0.882749573,-0.1678344,0.0667402,-0.9835527,3.8267815,-0.4526055,2.01014775451094,-54.0908039628734,0.146252,0.0647257,-0.9828735,3.7267741,0.2200875,1.62523392344977,-28.4688837395066
"49",545,29.56804,1,"B5",NA,3.828926211,0.484837322,-0.855449573,-0.1679631,0.0668011,-0.9835265,3.8302737,-0.4450662,0.512478666521852,-39.2525432604113,0.1462464,0.0648192,-0.9828681,3.732169,0.2203619,0.701305163618688,-26.8583121248234
"50",546,29.59034,1,"B5",NA,3.882826211,0.419937322,-0.796349573,-0.1680272,0.0677323,-0.983452,3.8837531,-0.4407182,1.77335902990816,1.18947573699177,0.1459892,0.0658109,-0.9828405,3.7893487,0.2347982,1.36127938822891,-8.29595674945868
"51",547,29.61265,1,"B5",NA,3.895726211,0.468337322,-0.855149573,-0.1677157,0.0679624,-0.9834893,3.8969636,-0.4587122,0.564987656703328,-26.1186905233577,0.1459666,0.0659679,-0.9828333,3.7984047,0.2360285,0.330843620890911,-2.16898149638792
